Category ID,Category Name,Parent Category ID,Parent Category Name,Level,Has Attributes,Has Children,Description,Tags
hg-10-7-1,Facial Tissues,hg-10-7,Household Paper Products,2,No,No,,
hg-10-7-2,Paper Napkins,hg-10-7,Household Paper Products,2,No,No,,
hg-10-7-3,Paper Towels,hg-10-7,Household Paper Products,2,No,No,,
hg-10-7-4,Toilet Paper,hg-10-7,Household Paper Products,2,No,No,,
hg-10-7-1,Facial Tissues,,Home & Garden,1,Yes,No,,
hg-10-7-2,Paper Napkins,,Home & Garden,1,Yes,No,,
hg-10-7-3,Paper Towels,,Home & Garden,1,Yes,No,,
hg-10-7-4,Toilet Paper,,Home & Garden,1,Yes,No,,
hg-10-8,Household Thermometers,,Home & Garden,1,Yes,No,,
hg-10-9,Laundry Supplies,,Home & Garden,1,Yes,Yes,,
hg-10-9-1,Bleach,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-2,Clothespins,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-3,Dry Cleaning Kits,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-4,Drying Racks & Hangers,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-5,Fabric Refreshers,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-6,Fabric Shavers,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-7,Fabric Softeners & Dryer Sheets,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-8,Fabric Stain Removers,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-9,Fabric Starch,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-10,Garment Shields,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-11,Iron Rests,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-12,Ironing Board Pads & Covers,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-13,Ironing Board Replacement Parts,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-14,Ironing Boards,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-15,Laundry Balls,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-16,Laundry Baskets,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-17,Laundry Detergent,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-18,Laundry Wash Bags & Frames,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-19,Lint Rollers,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-20,Wrinkle Releasers & Anti-Static Sprays,hg-10-9,Laundry Supplies,2,No,No,,
hg-10-9-1,Bleach,,Home & Garden,1,Yes,No,,
hg-10-9-2,Clothespins,,Home & Garden,1,Yes,No,,
hg-10-9-3,Dry Cleaning Kits,,Home & Garden,1,Yes,No,,
hg-10-9-4,Drying Racks & Hangers,,Home & Garden,1,Yes,Yes,,
hg-10-9-4-1,Drying Hangers,hg-10-9-4,Drying Racks & Hangers,2,No,No,,
hg-10-9-4-2,Drying Racks,hg-10-9-4,Drying Racks & Hangers,2,No,No,,
hg-10-9-4-1,Drying Hangers,,Home & Garden,1,Yes,No,,
hg-10-9-4-2,Drying Racks,,Home & Garden,1,Yes,No,,
hg-10-9-5,Fabric Refreshers,,Home & Garden,1,Yes,No,,
hg-10-9-6,Fabric Shavers,,Home & Garden,1,Yes,No,,
hg-10-9-7,Fabric Softeners & Dryer Sheets,,Home & Garden,1,Yes,Yes,,
hg-10-9-7-1,Dryer Sheets,hg-10-9-7,Fabric Softeners & Dryer Sheets,2,No,No,,
hg-10-9-7-2,Fabric Softeners,hg-10-9-7,Fabric Softeners & Dryer Sheets,2,No,No,,
hg-10-9-7-1,Dryer Sheets,,Home & Garden,1,Yes,No,,
hg-10-9-7-2,Fabric Softeners,,Home & Garden,1,Yes,No,,
hg-10-9-8,Fabric Stain Removers,,Home & Garden,1,Yes,No,,
hg-10-9-9,Fabric Starch,,Home & Garden,1,Yes,No,,
hg-10-9-10,Garment Shields,,Home & Garden,1,Yes,No,,
hg-10-9-11,Iron Rests,,Home & Garden,1,Yes,No,,
hg-10-9-12,Ironing Board Pads & Covers,,Home & Garden,1,Yes,Yes,,
hg-10-9-12-1,Ironing Board Covers,hg-10-9-12,Ironing Board Pads & Covers,2,No,No,,
hg-10-9-12-2,Ironing Board Pads,hg-10-9-12,Ironing Board Pads & Covers,2,No,No,,
hg-10-9-12-1,Ironing Board Covers,,Home & Garden,1,Yes,No,,
hg-10-9-12-2,Ironing Board Pads,,Home & Garden,1,Yes,No,,
hg-10-9-13,Ironing Board Replacement Parts,,Home & Garden,1,Yes,Yes,,
hg-10-9-13-2,Ironing Board Legs,hg-10-9-13,Ironing Board Replacement Parts,2,No,No,,
hg-10-9-13-2,Ironing Board Legs,,Home & Garden,1,Yes,No,,
hg-10-9-14,Ironing Boards,,Home & Garden,1,Yes,No,,
hg-10-9-15,Laundry Balls,,Home & Garden,1,Yes,No,,
hg-10-9-16,Laundry Baskets,,Home & Garden,1,Yes,No,,
hg-10-9-17,Laundry Detergent,,Home & Garden,1,Yes,No,,
hg-10-9-18,Laundry Wash Bags & Frames,,Home & Garden,1,Yes,No,,
hg-10-9-19,Lint Rollers,,Home & Garden,1,Yes,No,,
hg-10-9-20,Wrinkle Releasers & Anti-Static Sprays,,Home & Garden,1,Yes,Yes,,
hg-10-9-20-1,Anti-Static Sprays,hg-10-9-20,Wrinkle Releasers & Anti-Static Sprays,2,No,No,,
hg-10-9-20-2,Wrinkle Releasers,hg-10-9-20,Wrinkle Releasers & Anti-Static Sprays,2,No,No,,
hg-10-9-20-1,Anti-Static Sprays,,Home & Garden,1,Yes,No,,
hg-10-9-20-2,Wrinkle Releasers,,Home & Garden,1,Yes,No,,
hg-10-10,Moisture Absorbers,,Home & Garden,1,Yes,No,,
hg-10-11,Pest Control,,Home & Garden,1,Yes,Yes,,
hg-10-11-1,Fly Swatters,hg-10-11,Pest Control,2,No,No,,
hg-10-11-2,Pest Control Traps,hg-10-11,Pest Control,2,No,No,,
hg-10-11-3,Pesticides,hg-10-11,Pest Control,2,No,No,,
hg-10-11-4,Repellents,hg-10-11,Pest Control,2,No,No,,
hg-10-11-1,Fly Swatters,,Home & Garden,1,Yes,No,,
hg-10-11-2,Pest Control Traps,,Home & Garden,1,Yes,Yes,,
hg-10-11-2-1,Electric Traps,hg-10-11-2,Pest Control Traps,2,No,No,,
hg-10-11-2-2,Glue Traps,hg-10-11-2,Pest Control Traps,2,No,No,,
hg-10-11-2-3,Live Traps,hg-10-11-2,Pest Control Traps,2,No,No,,
hg-10-11-2-4,Plunger Traps,hg-10-11-2,Pest Control Traps,2,No,No,,
hg-10-11-2-5,Scissor Traps,hg-10-11-2,Pest Control Traps,2,No,No,,
hg-10-11-2-6,Snap Traps,hg-10-11-2,Pest Control Traps,2,No,No,,
hg-10-11-2-1,Electric Traps,,Home & Garden,1,Yes,No,,
hg-10-11-2-2,Glue Traps,,Home & Garden,1,Yes,No,,
hg-10-11-2-3,Live Traps,,Home & Garden,1,Yes,No,,
hg-10-11-2-4,Plunger Traps,,Home & Garden,1,Yes,No,,
hg-10-11-2-5,Scissor Traps,,Home & Garden,1,Yes,No,,
hg-10-11-2-6,Snap Traps,,Home & Garden,1,Yes,No,,
hg-10-11-3,Pesticides,,Home & Garden,1,Yes,Yes,,
hg-10-11-3-1,Fungicides,hg-10-11-3,Pesticides,2,No,No,,
hg-10-11-3-2,Garden Insecticides,hg-10-11-3,Pesticides,2,No,No,,
hg-10-11-3-3,Miticides,hg-10-11-3,Pesticides,2,No,No,,
hg-10-11-3-4,Molluscicides,hg-10-11-3,Pesticides,2,No,No,,
hg-10-11-3-5,Sepiolites,hg-10-11-3,Pesticides,2,No,No,,
hg-10-11-3-1,Fungicides,,Home & Garden,1,Yes,No,,
hg-10-11-3-2,Garden Insecticides,,Home & Garden,1,Yes,No,,
hg-10-11-3-3,Miticides,,Home & Garden,1,Yes,No,,
hg-10-11-3-4,Molluscicides,,Home & Garden,1,Yes,No,,
hg-10-11-3-5,Sepiolites,,Home & Garden,1,Yes,No,,
hg-10-11-4,Repellents,,Home & Garden,1,Yes,Yes,,
hg-10-11-4-1,Animal & Pet Repellents,hg-10-11-4,Repellents,2,No,No,,
hg-10-11-4-2,Household Insect Repellents,hg-10-11-4,Repellents,2,No,No,,
hg-10-11-4-1,Animal & Pet Repellents,,Home & Garden,1,Yes,No,,
hg-10-11-4-2,Household Insect Repellents,,Home & Garden,1,Yes,No,,
hg-10-12,Rug Covers,,Home & Garden,1,Yes,No,,
hg-10-13,Rug Pads,,Home & Garden,1,Yes,No,,
hg-10-14,Shoe Care & Tools,,Home & Garden,1,Yes,Yes,,
hg-10-14-1,Boot Pulls,hg-10-14,Shoe Care & Tools,2,No,No,,
hg-10-14-2,Shoe Bags,hg-10-14,Shoe Care & Tools,2,No,No,,
hg-10-14-3,Shoe Brushes,hg-10-14,Shoe Care & Tools,2,No,No,,
hg-10-14-4,Shoe Care Kits,hg-10-14,Shoe Care & Tools,2,No,No,,
hg-10-14-5,Shoe Dryers,hg-10-14,Shoe Care & Tools,2,No,No,,
hg-10-14-6,Shoe Horns & Dressing Aids,hg-10-14,Shoe Care & Tools,2,No,No,,
hg-10-14-7,Shoe Polishers,hg-10-14,Shoe Care & Tools,2,No,No,,
hg-10-14-8,Shoe Polishes & Waxes,hg-10-14,Shoe Care & Tools,2,No,No,,
hg-10-14-9,Shoe Scrapers,hg-10-14,Shoe Care & Tools,2,No,No,,
hg-10-14-10,Shoe Treatments & Dyes,hg-10-14,Shoe Care & Tools,2,No,No,,
hg-10-14-11,Shoe Trees & Shapers,hg-10-14,Shoe Care & Tools,2,No,No,,
hg-10-14-1,Boot Pulls,,Home & Garden,1,Yes,No,,
hg-10-14-2,Shoe Bags,,Home & Garden,1,Yes,No,,
hg-10-14-3,Shoe Brushes,,Home & Garden,1,Yes,No,,
hg-10-14-4,Shoe Care Kits,,Home & Garden,1,Yes,No,,
hg-10-14-5,Shoe Dryers,,Home & Garden,1,Yes,No,,
hg-10-14-6,Shoe Horns & Dressing Aids,,Home & Garden,1,Yes,Yes,,
hg-10-14-6-1,Dressing Aids,hg-10-14-6,Shoe Horns & Dressing Aids,2,No,No,,
hg-10-14-6-2,Shoe Horns,hg-10-14-6,Shoe Horns & Dressing Aids,2,No,No,,
hg-10-14-6-1,Dressing Aids,,Home & Garden,1,Yes,No,,
hg-10-14-6-2,Shoe Horns,,Home & Garden,1,Yes,No,,
hg-10-14-7,Shoe Polishers,,Home & Garden,1,Yes,No,,
hg-10-14-8,Shoe Polishes & Waxes,,Home & Garden,1,Yes,Yes,,
hg-10-14-8-1,Shoe Polishes,hg-10-14-8,Shoe Polishes & Waxes,2,No,No,,
hg-10-14-8-2,Shoe Waxes,hg-10-14-8,Shoe Polishes & Waxes,2,No,No,,
hg-10-14-8-1,Shoe Polishes,,Home & Garden,1,Yes,No,,
hg-10-14-8-2,Shoe Waxes,,Home & Garden,1,Yes,No,,
hg-10-14-9,Shoe Scrapers,,Home & Garden,1,Yes,No,,
hg-10-14-10,Shoe Treatments & Dyes,,Home & Garden,1,Yes,Yes,,
hg-10-14-10-1,Shoe Dyes,hg-10-14-10,Shoe Treatments & Dyes,2,No,No,,
hg-10-14-10-2,Shoe Treatments,hg-10-14-10,Shoe Treatments & Dyes,2,No,No,,
hg-10-14-10-1,Shoe Dyes,,Home & Garden,1,Yes,No,,
hg-10-14-10-2,Shoe Treatments,,Home & Garden,1,Yes,No,,
hg-10-14-11,Shoe Trees & Shapers,,Home & Garden,1,Yes,Yes,,
hg-10-14-11-1,Shoe Shapers,hg-10-14-11,Shoe Trees & Shapers,2,No,No,,
hg-10-14-11-2,Shoe Trees,hg-10-14-11,Shoe Trees & Shapers,2,No,No,,
hg-10-14-11-1,Shoe Shapers,,Home & Garden,1,Yes,No,,
hg-10-14-11-2,Shoe Trees,,Home & Garden,1,Yes,No,,
hg-10-15,Stair Treads,,Home & Garden,1,Yes,No,,
hg-10-16,Storage & Organization,,Home & Garden,1,Yes,Yes,,
hg-10-16-1,Clothing & Closet Storage,hg-10-16,Storage & Organization,2,No,No,,
hg-10-16-2,Flatware Chests,hg-10-16,Storage & Organization,2,No,No,,
hg-10-16-3,Household Drawer Organizer Inserts,hg-10-16,Storage & Organization,2,No,No,,
hg-10-16-4,Household Storage Bags,hg-10-16,Storage & Organization,2,No,No,,
hg-10-16-5,Household Storage Caddies,hg-10-16,Storage & Organization,2,No,No,,
hg-10-16-6,Household Storage Containers,hg-10-16,Storage & Organization,2,No,No,,
hg-10-16-7,Household Storage Drawers,hg-10-16,Storage & Organization,2,No,No,,
hg-10-16-8,Photo Storage,hg-10-16,Storage & Organization,2,No,No,,
hg-10-16-9,Storage Hooks & Racks,hg-10-16,Storage & Organization,2,No,No,,
hg-10-16-1,Clothing & Closet Storage,,Home & Garden,1,Yes,Yes,,
hg-10-16-1-1,Charging Valets,hg-10-16-1,Clothing & Closet Storage,2,No,No,,
hg-10-16-1-2,Closet Organizers & Garment Racks,hg-10-16-1,Clothing & Closet Storage,2,No,No,,
hg-10-16-1-3,Clothes Valets,hg-10-16-1,Clothing & Closet Storage,2,No,No,,
hg-10-16-1-4,Hangers,hg-10-16-1,Clothing & Closet Storage,2,No,No,,
hg-10-16-1-5,Hat Boxes,hg-10-16-1,Clothing & Closet Storage,2,No,No,,
hg-10-16-1-6,Shoe Racks & Organizers,hg-10-16-1,Clothing & Closet Storage,2,No,No,,
hg-10-16-1-1,Charging Valets,,Home & Garden,1,Yes,No,,
hg-10-16-1-2,Closet Organizers & Garment Racks,,Home & Garden,1,Yes,Yes,,
hg-10-16-1-2-1,Closet Organizers,hg-10-16-1-2,Closet Organizers & Garment Racks,2,No,No,,
hg-10-16-1-2-2,Garment Racks,hg-10-16-1-2,Closet Organizers & Garment Racks,2,No,No,,
hg-10-16-1-2-1,Closet Organizers,,Home & Garden,1,Yes,No,,
hg-10-16-1-2-2,Garment Racks,,Home & Garden,1,Yes,No,,
hg-10-16-1-3,Clothes Valets,,Home & Garden,1,Yes,No,,
hg-10-16-1-4,Hangers,,Home & Garden,1,Yes,No,,
hg-10-16-1-5,Hat Boxes,,Home & Garden,1,Yes,No,,
hg-10-16-1-6,Shoe Racks & Organizers,,Home & Garden,1,Yes,Yes,,
hg-10-16-1-6-1,Shoe Organizers,hg-10-16-1-6,Shoe Racks & Organizers,2,No,No,,
hg-10-16-1-6-2,Shoe Racks,hg-10-16-1-6,Shoe Racks & Organizers,2,No,No,,
hg-10-16-1-6-1,Shoe Organizers,,Home & Garden,1,Yes,No,,
hg-10-16-1-6-2,Shoe Racks,,Home & Garden,1,Yes,No,,
hg-10-16-2,Flatware Chests,,Home & Garden,1,Yes,No,,
hg-10-16-3,Household Drawer Organizer Inserts,,Home & Garden,1,Yes,No,,
hg-10-16-4,Household Storage Bags,,Home & Garden,1,Yes,No,,
hg-10-16-5,Household Storage Caddies,,Home & Garden,1,Yes,No,,
hg-10-16-6,Household Storage Containers,,Home & Garden,1,Yes,No,,
hg-10-16-7,Household Storage Drawers,,Home & Garden,1,Yes,No,,
hg-10-16-8,Photo Storage,,Home & Garden,1,Yes,Yes,,
hg-10-16-8-1,Photo Albums,hg-10-16-8,Photo Storage,2,No,No,,
hg-10-16-8-2,Photo Storage Boxes,hg-10-16-8,Photo Storage,2,No,No,,
hg-10-16-8-1,Photo Albums,,Home & Garden,1,Yes,No,,
hg-10-16-8-2,Photo Storage Boxes,,Home & Garden,1,Yes,No,,
hg-10-16-9,Storage Hooks & Racks,,Home & Garden,1,Yes,Yes,,
hg-10-16-9-1,Ironing Board Hooks & Racks,hg-10-16-9,Storage Hooks & Racks,2,No,No,,
hg-10-16-9-2,Umbrella Stands & Racks,hg-10-16-9,Storage Hooks & Racks,2,No,No,,
hg-10-16-9-3,Utility Hooks,hg-10-16-9,Storage Hooks & Racks,2,No,No,,
hg-10-16-9-1,Ironing Board Hooks & Racks,,Home & Garden,1,Yes,Yes,,
hg-10-16-9-1-1,Ironing Board Hooks,hg-10-16-9-1,Ironing Board Hooks & Racks,2,No,No,,
hg-10-16-9-1-2,Ironing Board Racks,hg-10-16-9-1,Ironing Board Hooks & Racks,2,No,No,,
hg-10-16-9-1-1,Ironing Board Hooks,,Home & Garden,1,Yes,No,,
hg-10-16-9-1-2,Ironing Board Racks,,Home & Garden,1,Yes,No,,
hg-10-16-9-2,Umbrella Stands & Racks,,Home & Garden,1,Yes,Yes,,
hg-10-16-9-2-1,Umbrella Racks,hg-10-16-9-2,Umbrella Stands & Racks,2,No,No,,
hg-10-16-9-2-2,Umbrella Stands,hg-10-16-9-2,Umbrella Stands & Racks,2,No,No,,
hg-10-16-9-2-1,Umbrella Racks,,Home & Garden,1,Yes,No,,
hg-10-16-9-2-2,Umbrella Stands,,Home & Garden,1,Yes,No,,
hg-10-16-9-3,Utility Hooks,,Home & Garden,1,Yes,No,,
hg-10-17,Trash Compactor Accessories,,Home & Garden,1,Yes,Yes,,
hg-10-17-1,Trash Compactor Bags,hg-10-17,Trash Compactor Accessories,2,No,No,,
hg-10-17-2,Trash Compactor Filters,hg-10-17,Trash Compactor Accessories,2,No,No,,
hg-10-17-1,Trash Compactor Bags,,Home & Garden,1,Yes,No,,
hg-10-17-2,Trash Compactor Filters,,Home & Garden,1,Yes,No,,
hg-10-18,Waste Containment,,Home & Garden,1,Yes,Yes,,
hg-10-18-1,Dumpsters,hg-10-18,Waste Containment,2,No,No,,
hg-10-18-2,Hazardous Waste Containers,hg-10-18,Waste Containment,2,No,No,,
hg-10-18-3,Recycling Containers,hg-10-18,Waste Containment,2,No,No,,
hg-10-18-4,Trash Cans & Wastebaskets,hg-10-18,Waste Containment,2,No,No,,
hg-10-18-1,Dumpsters,,Home & Garden,1,Yes,No,,
hg-10-18-2,Hazardous Waste Containers,,Home & Garden,1,Yes,No,,
hg-10-18-3,Recycling Containers,,Home & Garden,1,Yes,No,,
hg-10-18-4,Trash Cans & Wastebaskets,,Home & Garden,1,Yes,Yes,,
hg-10-18-4-1,Trash Cans,hg-10-18-4,Trash Cans & Wastebaskets,2,No,No,,
hg-10-18-4-2,Wastebaskets,hg-10-18-4,Trash Cans & Wastebaskets,2,No,No,,
hg-10-18-4-1,Trash Cans,,Home & Garden,1,Yes,No,,
hg-10-18-4-2,Wastebaskets,,Home & Garden,1,Yes,No,,
hg-10-19,Waste Containment Accessories,,Home & Garden,1,Yes,Yes,,
hg-10-19-1,Waste Container Carts,hg-10-19,Waste Containment Accessories,2,No,No,,
hg-10-19-2,Waste Container Enclosures,hg-10-19,Waste Containment Accessories,2,No,No,,
hg-10-19-3,Waste Container Labels & Signs,hg-10-19,Waste Containment Accessories,2,No,No,,
hg-10-19-4,Waste Container Lids,hg-10-19,Waste Containment Accessories,2,No,No,,
hg-10-19-5,Waste Container Wheels,hg-10-19,Waste Containment Accessories,2,No,No,,
hg-10-19-1,Waste Container Carts,,Home & Garden,1,Yes,No,,
hg-10-19-2,Waste Container Enclosures,,Home & Garden,1,Yes,No,,
hg-10-19-3,Waste Container Labels & Signs,,Home & Garden,1,Yes,No,,
hg-10-19-4,Waste Container Lids,,Home & Garden,1,Yes,No,,
hg-10-19-5,Waste Container Wheels,,Home & Garden,1,Yes,No,,
hg-11,Kitchen & Dining,,Home & Garden,1,Yes,Yes,,
hg-11-1,Barware,hg-11,Kitchen & Dining,2,No,No,,
hg-11-2,Cookware & Bakeware,hg-11,Kitchen & Dining,2,No,No,,
hg-11-3,Food & Beverage Carriers,hg-11,Kitchen & Dining,2,No,No,,
hg-11-4,Food Storage,hg-11,Kitchen & Dining,2,No,No,,
hg-11-5,Food Storage Accessories,hg-11,Kitchen & Dining,2,No,No,,
hg-11-6,Kitchen Appliance Accessories,hg-11,Kitchen & Dining,2,No,No,,
hg-11-7,Kitchen Appliances,hg-11,Kitchen & Dining,2,No,No,,
hg-11-8,Kitchen Tools & Utensils,hg-11,Kitchen & Dining,2,No,No,,
hg-11-11,Outdoor Kitchens,hg-11,Kitchen & Dining,2,No,No,,
hg-11-9,Prefabricated Kitchens & Kitchenettes,hg-11,Kitchen & Dining,2,No,No,,
hg-11-10,Tableware,hg-11,Kitchen & Dining,2,No,No,,
hg-11-1,Barware,,Home & Garden,1,Yes,Yes,,
hg-11-1-1,Absinthe Fountains,hg-11-1,Barware,2,No,No,,
hg-11-1-2,Beer Dispensers & Taps,hg-11-1,Barware,2,No,No,,
hg-11-1-3,Beverage Chilling Cubes & Sticks,hg-11-1,Barware,2,No,No,,
hg-11-1-4,Beverage Tubs & Chillers,hg-11-1,Barware,2,No,No,,
hg-11-1-5,Bottle Caps,hg-11-1,Barware,2,No,No,,
hg-11-1-6,Bottle Stoppers & Savers,hg-11-1,Barware,2,No,No,,
hg-11-1-7,Coaster Holders,hg-11-1,Barware,2,No,No,,
hg-11-1-8,Coasters,hg-11-1,Barware,2,No,No,,
hg-11-1-9,Cocktail & Barware Tool Sets,hg-11-1,Barware,2,No,No,,
hg-11-1-10,Cocktail Shakers & Tools,hg-11-1,Barware,2,No,No,,
hg-11-1-11,Corkscrews,hg-11-1,Barware,2,No,No,,
hg-11-1-12,Decanters,hg-11-1,Barware,2,No,No,,
hg-11-1-13,Drink Charms,hg-11-1,Barware,2,No,No,,
hg-11-1-14,Foil Cutters,hg-11-1,Barware,2,No,No,,
hg-11-1-15,Ice Buckets,hg-11-1,Barware,2,No,No,,
hg-11-1-16,Wine Aerators,hg-11-1,Barware,2,No,No,,
hg-11-1-17,Wine Bottle Holders,hg-11-1,Barware,2,No,No,,
hg-11-1-1,Absinthe Fountains,,Home & Garden,1,Yes,No,,
hg-11-1-2,Beer Dispensers & Taps,,Home & Garden,1,Yes,No,,
hg-11-1-3,Beverage Chilling Cubes & Sticks,,Home & Garden,1,Yes,Yes,,
hg-11-1-3-1,Beverage Chilling Cubes,hg-11-1-3,Beverage Chilling Cubes & Sticks,2,No,No,,
hg-11-1-3-2,Beverage Sticks,hg-11-1-3,Beverage Chilling Cubes & Sticks,2,No,No,,
hg-11-1-3-1,Beverage Chilling Cubes,,Home & Garden,1,Yes,No,,
hg-11-1-3-2,Beverage Sticks,,Home & Garden,1,Yes,No,,
hg-11-1-4,Beverage Tubs & Chillers,,Home & Garden,1,Yes,Yes,,
hg-11-1-4-1,Beverage Chillers,hg-11-1-4,Beverage Tubs & Chillers,2,No,No,,
hg-11-1-4-2,Beverage Tubs,hg-11-1-4,Beverage Tubs & Chillers,2,No,No,,
hg-11-1-4-1,Beverage Chillers,,Home & Garden,1,Yes,No,,
hg-11-1-4-2,Beverage Tubs,,Home & Garden,1,Yes,No,,
hg-11-1-5,Bottle Caps,,Home & Garden,1,Yes,Yes,,
hg-11-1-5-1,Crown Bottle Caps,hg-11-1-5,Bottle Caps,2,No,No,,
hg-11-1-5-2,Flip-Top Bottle Caps,hg-11-1-5,Bottle Caps,2,No,No,,
hg-11-1-5-3,Pry-Off Bottle Caps,hg-11-1-5,Bottle Caps,2,No,No,,
hg-11-1-5-4,Screw-On Bottle Caps,hg-11-1-5,Bottle Caps,2,No,No,,
hg-11-1-5-5,Swing-Top Bottle Caps,hg-11-1-5,Bottle Caps,2,No,No,,
hg-11-1-5-1,Crown Bottle Caps,,Home & Garden,1,Yes,No,,
hg-11-1-5-2,Flip-Top Bottle Caps,,Home & Garden,1,Yes,No,,
hg-11-1-5-3,Pry-Off Bottle Caps,,Home & Garden,1,Yes,No,,
hg-11-1-5-4,Screw-On Bottle Caps,,Home & Garden,1,Yes,No,,
hg-11-1-5-5,Swing-Top Bottle Caps,,Home & Garden,1,Yes,No,,
hg-11-1-6,Bottle Stoppers & Savers,,Home & Garden,1,Yes,No,,
hg-11-1-7,Coaster Holders,,Home & Garden,1,Yes,No,,
hg-11-1-8,Coasters,,Home & Garden,1,Yes,No,,
hg-11-1-9,Cocktail & Barware Tool Sets,,Home & Garden,1,Yes,No,,
hg-11-1-10,Cocktail Shakers & Tools,,Home & Garden,1,Yes,Yes,,
hg-11-1-10-1,Bar Ice Picks,hg-11-1-10,Cocktail Shakers & Tools,2,No,No,,
hg-11-1-10-2,Bottle Openers,hg-11-1-10,Cocktail Shakers & Tools,2,No,No,,
hg-11-1-10-3,Cocktail Shakers,hg-11-1-10,Cocktail Shakers & Tools,2,No,No,,
hg-11-1-10-4,Cocktail Strainers,hg-11-1-10,Cocktail Shakers & Tools,2,No,No,,
hg-11-1-10-5,Muddlers,hg-11-1-10,Cocktail Shakers & Tools,2,No,No,,
hg-11-1-10-1,Bar Ice Picks,,Home & Garden,1,Yes,No,,
hg-11-1-10-2,Bottle Openers,,Home & Garden,1,Yes,No,,
hg-11-1-10-3,Cocktail Shakers,,Home & Garden,1,Yes,No,,
hg-11-1-10-4,Cocktail Strainers,,Home & Garden,1,Yes,No,,
hg-11-1-10-5,Muddlers,,Home & Garden,1,Yes,No,,
hg-11-1-11,Corkscrews,,Home & Garden,1,Yes,Yes,,
hg-11-1-11-1,Electric Corkscrews,hg-11-1-11,Corkscrews,2,No,No,,
hg-11-1-11-2,Lever Corkscrews,hg-11-1-11,Corkscrews,2,No,No,,
hg-11-1-11-3,Twist Corkscrews,hg-11-1-11,Corkscrews,2,No,No,,
hg-11-1-11-4,Waiter's Corkscrews,hg-11-1-11,Corkscrews,2,No,No,,
hg-11-1-11-5,Winged Corkscrews,hg-11-1-11,Corkscrews,2,No,No,,
hg-11-1-11-1,Electric Corkscrews,,Home & Garden,1,Yes,No,,
hg-11-1-11-2,Lever Corkscrews,,Home & Garden,1,Yes,No,,
hg-11-1-11-3,Twist Corkscrews,,Home & Garden,1,Yes,No,,
hg-11-1-11-4,Waiter's Corkscrews,,Home & Garden,1,Yes,No,,
hg-11-1-11-5,Winged Corkscrews,,Home & Garden,1,Yes,No,,
hg-11-1-12,Decanters,,Home & Garden,1,Yes,No,,
hg-11-1-13,Drink Charms,,Home & Garden,1,Yes,No,,
hg-11-1-14,Foil Cutters,,Home & Garden,1,Yes,No,,
hg-11-1-15,Ice Buckets,,Home & Garden,1,Yes,No,,
hg-11-1-16,Wine Aerators,,Home & Garden,1,Yes,No,,
hg-11-1-17,Wine Bottle Holders,,Home & Garden,1,Yes,No,,
hg-11-2,Cookware & Bakeware,,Home & Garden,1,Yes,Yes,,
hg-11-2-1,Bakeware,hg-11-2,Cookware & Bakeware,2,No,No,,
hg-11-2-2,Bakeware Accessories,hg-11-2,Cookware & Bakeware,2,No,No,,
hg-11-2-3,Cookware,hg-11-2,Cookware & Bakeware,2,No,No,,
hg-11-2-4,Cookware & Bakeware Combo Sets,hg-11-2,Cookware & Bakeware,2,No,No,,
hg-11-2-5,Cookware Accessories,hg-11-2,Cookware & Bakeware,2,No,No,,
hg-11-2-1,Bakeware,,Home & Garden,1,Yes,Yes,,
hg-11-2-1-1,Bakeware Sets,hg-11-2-1,Bakeware,2,No,No,,
hg-11-2-1-2,Baking & Cookie Sheets,hg-11-2-1,Bakeware,2,No,No,,
hg-11-2-1-3,Bread Pans & Molds,hg-11-2-1,Bakeware,2,No,No,,
hg-11-2-1-4,Broiling Pans,hg-11-2-1,Bakeware,2,No,No,,
hg-11-2-1-5,Cake Pans & Molds,hg-11-2-1,Bakeware,2,No,No,,
hg-11-2-1-6,Muffin & Pastry Pans,hg-11-2-1,Bakeware,2,No,No,,
hg-11-2-1-7,Pie & Quiche Pans,hg-11-2-1,Bakeware,2,No,No,,
hg-11-2-1-8,Pizza Pans,hg-11-2-1,Bakeware,2,No,No,,
hg-11-2-1-9,Pizza Stones,hg-11-2-1,Bakeware,2,No,No,,
hg-11-2-1-10,Ramekins & Souffle Dishes,hg-11-2-1,Bakeware,2,No,No,,
